NET_RATING_ADJUSTED,OFF_RATING_ADJUSTED,DEF_RATING_ADJUSTED,TS_PCT,EFG_PCT,PLAYER_NAME,TEAM_ABBREVIATION,COMPOSITE_SCORE
1.014285714285714,-0.9357142857142833,1.8714285714285808,0.5741804511278196,0.5454461152882205,Chris Paul,GSW,0.29265147407153325
0.9142857142857144,2.664285714285711,-1.828571428571422,0.5741804511278196,0.5454461152882205,Stephen Curry,GSW,0.2870242710270806
0.9333333333333336,1.6833333333333513,-0.8416666666666544,0.5741804511278196,0.5454461152882205,Herbert Jones,NOP,0.2841030317769776
0.8615384615384616,1.6538461538461462,-0.8076923076922924,0.5741804511278196,0.5454461152882205,Gary Harris,ORL,0.2732083224393958
0.8400000000000001,1.4000000000000057,-0.5600000000000023,0.5741804511278196,0.5454461152882205,Caleb Martin,MIA,0.267125489774881
0.833333333333333,-0.42499999999999716,1.2750000000000057,0.5741804511278196,0.5454461152882205,Richaun Holmes,WAS,0.2548723530734171
0.776923076923077,1.6230769230769226,-0.853846153846149,0.5741804511278196,0.5454461152882205,Terance Mann,LAC,0.24820671621779308
0.7416666666666667,2.299999999999997,-1.5499999999999972,0.5741804511278196,0.5454461152882205,Fred VanVleet,HOU,0.24448303737819319
0.8153846153846152,-0.6384615384615415,1.4461538461538481,0.5741804511278196,0.5454461152882205,Jalen Johnson,ATL,0.244277546475828
0.6615384615384619,1.9538461538461576,-1.3076923076922924,0.5741804511278196,0.5454461152882205,Moritz Wagner,ORL,0.21400786100946217
0.564705882352941,5.494117647058815,-4.917647058823533,0.5741804511278196,0.5454461152882205,LaMelo Ball,CHA,0.21296149432764336
0.6846153846153844,-0.5230769230769283,1.2230769230769312,0.5741804511278196,0.5454461152882205,Jarace Walker,IND,0.20842981090100732
0.727272727272728,-1.7545454545454504,2.4636363636363683,0.5741804511278196,0.5454461152882205,Justin Holiday,DEN,0.20796726557836442
0.6846153846153844,-3.3230769230769255,4.123076923076923,0.5741804511278196,0.5454461152882205,Isaiah Jackson,IND,0.20379994013036198
0.6222222222222218,2.694444444444443,-2.1555555555555657,0.5741804511278196,0.5454461152882205,Jalen Duren,DET,0.19703214984488396
0.6214285714285719,0.9500000000000028,-0.3285714285714221,0.5741804511278196,0.5454461152882205,Al Horford,BOS,0.19702274385539817
0.6416666666666666,-1.7999999999999972,2.450000000000003,0.5741804511278196,0.5454461152882205,Aaron Holiday,HOU,0.1853508160546194
0.5142857142857142,1.335714285714289,-0.7285714285714278,0.5741804511278196,0.5454461152882205,Paul Reed,PHI,0.18063913310603774
0.5923076923076924,-0.6230769230769226,1.2230769230769312,0.5741804511278196,0.5454461152882205,Josh Okogie,PHX,0.17830902247967076
0.5214285714285718,2.578571428571422,-2.0714285714285836,0.5741804511278196,0.5454461152882205,Dennis Schröder,BKN,0.17557859649740845
0.5750000000000002,-0.1666666666666714,0.74166666666666,0.5741804511278196,0.5454461152882205,Talen Horton-Tucker,UTA,0.1750364662499228
0.5846153846153843,0.7307692307692264,-0.22307692307691696,0.5741804511278196,0.5454461152882205,Caris LeVert,CLE,0.17281388045911059
0.5222222222222213,3.2944444444444514,-2.8555555555555685,0.5741804511278196,0.5454461152882205,Jaden Ivey,DET,0.17055883578259304
0.5199999999999996,-0.25,0.7900000000000063,0.5741804511278196,0.5454461152882205,Nickeil Alexander-Walker,MIN,0.16056931256685267
0.5222222222222213,-0.2055555555555486,0.6444444444444315,0.5741804511278196,0.5454461152882205,Troy Brown Jr.,DET,0.1462383729284461
0.4214285714285708,1.75,-1.328571428571422,0.5741804511278196,0.5454461152882205,Jayson Tatum,BOS,0.1412966342617688
0.4214285714285708,0.8499999999999943,-0.4285714285714164,0.5741804511278196,0.5454461152882205,Kristaps Porziņģis,BOS,0.13504280095641674
0.3222222222222211,3.2944444444444514,-2.955555555555563,0.5741804511278196,0.5454461152882205,Cade Cunningham,DET,0.12410026276354742
0.4153846153846154,-2.984615384615381,3.407692307692301,0.5741804511278196,0.5454461152882205,Christian Wood,LAL,0.10768567349013024
0.2928571428571436,0.664285714285711,-0.37142857142858077,0.5741804511278196,0.5454461152882205,Ochai Agbaji,TOR,0.09435478078968056
0.28125,0.45624999999999716,-0.17499999999999716,0.5741804511278196,0.5454461152882205,Deandre Ayton,POR,0.08935247929836027
0.38124999999999964,-6.2437499999999915,6.724999999999994,0.5741804511278196,0.5454461152882205,Justin Minaya,POR,0.08826520047038368
0.21999999999999975,2.450000000000003,-2.2099999999999937,0.5741804511278196,0.5454461152882205,Anthony Edwards,MIN,0.0874032036853301
0.21538461538461506,2.6615384615384556,-2.4538461538461434,0.5741804511278196,0.5454461152882205,Trae Young,ATL,0.08335305100029464
0.27500000000000036,1.2333333333333343,-1.0583333333333371,0.5741804511278196,0.5454461152882205,Jordan Clarkson,UTA,0.07801054308133065
0.1846153846153844,-0.22307692307693117,0.5230769230769283,0.5741804511278196,0.5454461152882205,Pascal Siakam,IND,0.07212824018616486
0.1200000000000001,2.950000000000003,-2.809999999999988,0.5741804511278196,0.5454461152882205,Karl-Anthony Towns,MIN,0.06023501925577797
0.1846153846153844,-0.06923076923078497,0.27692307692308304,0.5741804511278196,0.5454461152882205,Isaac Okoro,CLE,0.05951127197025226
0.16153846153846185,0.6538461538461462,-0.5076923076922952,0.5741804511278196,0.5454461152882205,Cole Anthony,ORL,0.05176186490576386
0.16666666666666696,0.4416666666666629,-0.3916666666666657,0.5741804511278196,0.5454461152882205,Devin Vassell,SAS,0.03684232180038474
