OFF_RATING_ADJUSTED,DEF_RATING_ADJUSTED,AST_PCT_ADJUSTED,DREB_PCT_ADJUSTED,BLK,STL,TS_PCT,FG3_PCT,PIE_ADJUSTED,PLAYER_NAME,TEAM_ABBREVIATION,SEASON,COMPOSITE_SCORE_NORM,SALARY,VORPD,CLUSTER,ARCHETYPE,PCA_X,PCA_Y
2.1000000000000085,-1.1230769230769226,-0.0003076923076923,0.1390769230769231,0.4,0.7,0.567,0.303,0.0207692307692307,DeMarcus Cousins,DEN,2021-22,54.73,925258.0,35.8343,6,Stretch Big,1.5467386477374248,-0.818779747999662
-3.1083333333333485,4.833333333333329,-0.0915,-0.0106666666666666,0.1,0.6,0.584,0.359,-0.03325,Dean Wade,CLE,2021-22,25.11,4816506.0,0.7341,2,Defensive Specialist,-1.577221106945522,-0.8401192094239341
5.278571428571425,-1.4285714285714306,-0.0810714285714285,0.0922857142857142,0.7,0.7,0.656,0.368,0.0398571428571428,Deandre Ayton,PHX,2021-22,64.22,24473418.0,1.7425,6,Stretch Big,2.5442551974670717,-1.0299110950975363
2.73846153846155,-1.4538461538461576,0.2502307692307692,0.0678461538461538,0.3,2.0,0.533,0.327,0.0698461538461538,Dejounte Murray,SAS,2021-22,69.09,22398230.0,2.1214,3,Perimeter Playmaker,3.1695973542178404,3.4840041693008006
-2.690909090909102,3.2545454545454504,0.0373636363636363,-0.019090909090909,0.2,1.2,0.576,0.379,-0.001,Delon Wright,ATL,2021-22,37.32,925258.0,17.018,2,Defensive Specialist,-0.2418886847287017,1.0388107277020822
0.9066666666666664,2.1666666666666714,-0.0545999999999999,0.0492666666666666,0.5,0.7,0.536,0.317,-0.0114,Deni Avdija,WAS,2021-22,39.38,10453345.0,1.7034,6,Stretch Big,-0.0716731399902527,-0.7316654824991728
-1.4466666666666583,6.713333333333324,0.1154,-0.0352666666666666,0.1,0.8,0.539,0.344,0.0115333333333333,Dennis Schröder,HOU,2021-22,34.95,10256277.0,1.3042,2,Defensive Specialist,-0.4937296133190587,1.2368305740140215
-4.509999999999991,3.6750000000000114,0.14165,-0.0285,0.3,1.2,0.474,0.222,0.007,Dennis Smith Jr.,POR,2021-22,33.65,925258.0,13.0515,2,Defensive Specialist,-0.629580758485826,1.4257897077796715
-7.14500000000001,3.25,-0.0633,0.0363,0.3,0.4,0.534,0.125,0.0069,Derrick Favors,OKC,2021-22,30.79,925258.0,9.9605,0,Bench / Fringe Player,-1.013354208677682,-2.1133562314270016
1.9312500000000057,0.2750000000000057,-0.0695625,-0.0294375,0.6,0.5,0.633,0.328,-0.0227499999999999,Derrick Jones Jr.,CHI,2021-22,38.38,7271892.0,2.3111,5,3-and-D Wing,-0.1901279489949226,-0.8059149369765133
1.3714285714285666,5.021428571428572,0.1322142857142857,-0.052,0.5,0.8,0.541,0.402,0.0332142857142857,Derrick Rose,NYK,2021-22,43.91,925258.0,24.1403,2,Defensive Specialist,0.4528240470170289,1.6962699872304006
